# obj_no spec_z phot_z age_old age_new f_old_V EBV norm chi
3.420000000000000000e+02 2.084000000000000075e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 9.798916064409035620e-02 0.000000000000000000e+00 3.251578601553392679e-17 5.685427716355759742e+01
3.430000000000000000e+02 9.629999999999999671e-01 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 8.362199171250624952e-01 6.750000000000000444e-01 8.016443898189106876e-17 1.766465159951001951e+01
3.440000000000000000e+02 1.393999999999999906e+00 1.000000000000000021e-02 1.434000000000000000e+09 5.000000000000000000e+07 5.734841677598339071e-01 1.500000000000000000e+00 9.317540991032269220e-17 4.236572620285540580e+01
3.450000000000000000e+02 1.189000000000000057e+00 1.000000000000000021e-02 8.064000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 1.425000000000000044e+00 4.053772630827084686e-16 2.069070224924508494e+01
3.460000000000000000e+02 6.969999999999999529e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.790426555198066483e-01 3.250000000000000111e-01 1.609115045311289206e-16 1.210341097360423923e+01
3.470000000000000000e+02 4.809999999999999831e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 1.475000000000000089e+00 9.189839569764979731e-15 1.180023857125042319e+01
3.480000000000000000e+02 7.419999999999999929e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 1.500000000000000000e+00 1.757227850136786856e-15 8.296251740212772674e+00
3.490000000000000000e+02 1.092000000000000082e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 5.750000000000000666e-01 2.185429451282350442e-16 2.039392595468065039e+01
3.500000000000000000e+02 4.989999999999999991e-01 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 3.181690290810633703e-01 1.450000000000000178e+00 2.357853367337059626e-15 1.078651188854266607e+01
3.510000000000000000e+02 9.599999999999999645e-01 1.000000000000000021e-02 1.700000000000000000e+09 5.000000000000000000e+07 6.469219452298986539e-01 1.500000000000000000e+00 1.022064229167580675e-16 2.278905889413562491e+01
3.520000000000000000e+02 1.443999999999999950e+00 1.000000000000000021e-02 5.088000000000000000e+08 5.000000000000000000e+07 1.782362288973291520e-01 6.000000000000000888e-01 3.212167201557089353e-16 2.234828043270079689e+01
